ID,cc_cons
7192,18740
19662,19734
16177,17009
6342,9737
6601,12076
17274,1167
6499,15984
4379,183011
6759,126258
5709,12664
8189,7455
12756,321477
9567,1832
2853,19733
13808,142286
11175,9449
124,744
2188,7872
12104,5548
15244,315228
8705,17384
15106,136345
3807,7866
5240,8957
15241,138713
671,15357
16245,28398
18306,10920
18104,9352
19364,8003
6673,176853
14114,6522
854,6414
3995,309042
12820,17389
12974,8596
6339,12402
6267,17853
3926,20152
13871,8792
14350,101214
19318,19044
11395,9135
16951,16965
19911,18132
2324,2598
14688,7869
11381,212641
2733,338881
6607,17364
12780,6628
12319,512
7602,5218
7257,8350
8339,9626
4141,18012
13864,751
11462,12822
19294,28326
876,207405
7430,8030
3158,311988
16933,11759
11022,3923
5620,18762
11877,123170
4827,132990
9747,102454
5056,9603
12765,23754
4356,30834
5618,328413
14378,18376
7844,316574
18352,7432
7292,10079
3543,3947
13486,1087
19411,13260
5904,6203
3494,6741
12213,3043
17278,168411
17156,17559
491,9127
48,127464
17389,20396
515,12358
16096,6013
11159,208175
12873,28141
3896,13801
9741,392066
995,103048
16702,181822
16236,207680
14263,3624
18307,7599
4025,305555
9465,35308
8735,17453
19643,14382
15198,13957
9890,223763
560,14878
13937,13121
17620,16390
16024,6538
11554,297571
5872,19675
2093,4236
14515,31291
3453,16719
9676,4808
10137,3354
7995,5659
16387,216600
5362,20127
14566,13331
15031,10353
2336,3856
14526,27533
2473,2064
1141,13108
12405,293327
4871,13813
9691,8207
2238,885
14397,17019
11464,3985
8881,16363
16888,18966
16455,9928
17600,300436
1011,3216
15710,11347
3777,40779
6417,18922
3183,15087
12940,289114
17748,11016
18267,299920
18836,334612
19896,322851
2185,10745
9960,323829
2189,26311
5532,134795
10286,305682
14291,287695
9437,3893
6113,20348
15931,141741
16724,15137
16139,3274
7876,9996
12368,14914
10276,176408
3178,6760
12285,13484
10602,1161
2117,123867
17113,5593
12770,1514
11834,9965
749,17571
8155,2302
19955,19410
1082,286826
667,17840
3086,17654
406,1341
15406,16100
7829,15924
19472,13369
16540,9908
1580,10379
7144,4097
11602,12837
19375,11221
11926,305807
4589,18401
10957,288646
13863,167264
2521,400305
27,12481
2373,90223
3302,9842
14356,94300
19824,103779
9316,15574
12884,17115
8707,2084
19134,111
19232,11644
15203,304159
11679,34550
16227,8367
14487,13846
17171,13944
6792,12597
3080,218889
765,301680
14173,21328
6532,10381
18158,13068
15626,17816
3907,231491
13266,95029
1406,1592
5433,13578
4469,6015
2487,134463
6933,18102
19916,134999
8934,18710
6780,3974
6370,4537
18138,2901
19203,7721
8432,4857
7648,170941
3283,141058
19014,10269
16432,7134
1583,18614
5147,17317
7893,20335
3277,12202
17353,3431
16526,19619
2077,18789
8209,19538
12722,15215
2466,19142
10061,6985
2193,14449
7884,23712
927,289107
1566,13836
6062,16561
7197,11254
590,11139
14384,12135
9370,5441
7486,414
19929,400234
15505,5718
16776,28
12168,2984
14349,6810
13624,16254
15736,310449
15560,5683
334,182820
5812,225705
2921,135238
3775,16537
7442,163755
3621,8260
5839,5308
11612,1171
13062,14010
3586,11012
5319,6224
8406,11829
14264,128230
1853,8259
5823,164
3019,10933
1700,286353
3560,3451
13095,7031
70,3870
10660,115764
6451,11010
4422,15113
6402,11893
10207,206769
8358,19465
695,7935
3749,14369
702,12479
270,35112
18199,10230
9948,32956
2013,18335
15867,8124
1808,20364
10032,18063
8360,4785
19578,2233
11689,11593
3765,19674
18049,228453
18095,14036
13002,12489
6879,855
642,9657
18831,300036
19598,209532
577,19146
17382,5776
11776,6458
5203,13603
7116,68
7763,92991
19865,309761
13942,5707
881,331517
3904,19344
6507,18413
18715,17790
18907,15794
19499,11596
550,2907
1263,136351
4773,12569
16135,340809
8332,14044
10337,175119
9055,100527
15212,15931
10522,4269
8412,13250
19584,12035
1029,17259
2598,33448
12523,16871
1438,3260
12653,84385
4818,296896
12710,87010
17513,18666
9178,16868
6425,4555
13763,10701
3034,1654
2183,893
8079,5983
656,81933
14818,16870
12402,12639
16936,10226
7560,13804
6654,808
11368,15814
9500,303962
17395,2470
14334,7000
460,15980
7408,10293
18864,7310
8714,7571
363,16022
14376,345362
4685,16108
18143,1195
16886,13254
19716,3889
1630,220698
3990,2490
2666,17960
8657,19982
6020,9500
14396,7956
10195,130680
14910,1061
10308,11830
7527,322517
4552,13650
18243,15093
15703,310114
14675,4249
10144,6150
18928,16202
18280,16492
15830,346097
25,2057
16446,13891
3301,6706
6361,16746
13332,20166
13575,175308
8901,7784
5961,311129
19841,7199
411,98276
3008,3157
16709,7807
5476,18367
6025,131709
13898,831
3201,317305
7727,404160
14450,2469
19142,46475
19440,100040
14246,11249
13982,14514
2010,17596
736,6598
12534,17287
11938,16780
4118,8412
13050,5648
6296,1034
1894,238
17548,13949
16580,307781
7558,7126
17122,6415
17923,331204
7966,13557
14177,5453
11802,288504
10214,1636
12131,18257
15789,3300
4499,1601
14673,19275
5228,4977
17654,11001
1842,4873
2839,7444
16794,14572
1256,16837
15247,9664
14593,1781
16826,138427
16449,99024
3764,19904
6618,16134
5006,3956
1041,4665
2070,343654
11111,85482
8986,15780
9417,5776
7685,10159
19568,388889
19328,181575
1753,17632
14019,4948
17872,3790
16837,11712
19202,1767
9204,95763
17228,634
12885,85285
469,18410
3545,14187
1327,5948
11846,14092
10169,3635
16375,11769
999,9816
9312,5341
13372,16811
8345,8380
8555,4699
4927,6613
4493,138558
3181,15072
9162,3171
19362,617
2877,8052
7492,2925
10296,31928
8696,14675
15656,17194
8528,14953
15545,3974
9441,347
9200,732
2815,18143
2475,873
4715,109339
7354,20230
10729,18259
4275,17211
17511,19176
19145,4794
10023,7983
3762,16778
5457,738
14094,307670
3429,11746
8931,15896
17230,19685
9135,7859
9390,314279
3164,11205
5988,2010
13036,9505
11988,4871
12059,16017
19991,1514
5815,19674
5459,5974
15324,9570
13714,9759
12744,18741
1639,12146
6867,19699
9501,15026
12212,339562
16624,12020
2545,7893
5528,1026
13511,14429
18556,289549
5257,18853
5225,677
12673,13730
10570,317663
12376,18800
10208,303947
10020,124410
18092,10775
7724,5843
19656,17092
9870,123436
17858,8823
15289,15179
12398,10082
17982,8681
12555,3003
17701,2785
14014,16945
15356,407693
6674,17291
14004,32250
13175,7195
12452,19554
17285,8252
3738,11434
7234,10151
14474,19275
16390,18712
9325,5040
7722,15777
12670,5103
17105,8409
9206,14729
19419,113035
4264,15152
19323,9093
19560,18908
2023,14597
13443,18397
18931,14491
808,14373
2144,14851
3942,33207
14459,15022
19567,90087
19692,81825
12156,11093
4044,19343
4680,340816
10731,9769
16887,126105
4177,4125
12932,7936
10696,101680
4453,9082
7286,11995
5019,7136
2846,14155
9050,3726
789,168784
3175,6487
14961,39754
6316,16357
18751,5176
19412,5434
18856,15406
5149,289380
4819,11710
13180,12988
5906,286097
15963,11743
7716,11124
11298,315865
15842,7496
14646,241653
19797,14287
11245,11594
15741,311671
8802,1613
3165,17024
16883,16853
13841,13722
10004,317983
11171,10235
6071,19789
2246,8577
9860,176906
8971,324380
5787,8850
15490,13811
6362,12566
18948,7952
3316,306470
13378,18909
19420,15108
18613,318797
9686,5877
3725,10959
10666,14166
10067,17279
13806,8041
991,400472
5924,12728
13484,183145
19369,10161
548,11253
17563,4902
9745,17253
17525,141544
18792,124171
14622,10212
18551,6318
18781,164050
8542,913
1380,14393
4592,14333
11711,13662
6009,299466
17452,16070
16736,4728
10909,13350
5619,36377
17902,14599
14539,1234
13588,6168
17094,10751
10013,4213
2560,398104
6614,10992
19137,5012
5293,176500
3390,98253
13635,287903
2366,14503
19253,19631
18610,17752
7563,6664
19748,1401
19078,9248
12681,16271
10135,5894
14419,20181
5243,12012
17549,6246
7518,57238
6198,117206
8260,1096
12826,9988
7597,10993
11054,2213
16270,7517
8285,17697
9185,54595
5128,16807
14783,19402
14540,18103
12559,1364
7847,5671
8353,14360
6988,390942
844,10756
14709,8854
8533,36857
4683,2410
15749,18266
14924,3451
1911,58316
7295,12291
19673,204907
17631,11633
11265,933
13245,5752
6662,13385
5589,302824
328,9227
11539,11785
872,6230
7503,33809
743,10717
12870,4283
2913,4044
3953,9146
32,5322
14581,317887
3627,13317
3895,27801
4081,8666
8619,6056
16071,8112
11547,7528
9563,83219
2127,9808
19529,13227
2716,13178
1008,3552
13883,20415
9897,239822
8487,9509
13790,12172
5935,291242
18173,379
15882,277
3313,12780
3412,16226
1634,10643
17071,2673
10058,224501
14237,13151
484,18856
18288,3242
19132,1045
16996,6507
14715,14464
11651,2813
8874,17319
9092,11781
9016,11711
5235,134805
13376,11820
11739,401388
14002,9609
13897,14254
11317,2644
1816,5502
5141,6463
16884,16468
16152,15337
8361,2301
3822,5128
3214,299038
14468,315604
2060,1527
17618,131516
9036,3214
11205,5317
15314,132402
9224,7682
2988,7145
19066,19131
11188,4296
9569,12063
9783,14628
5102,17086
19994,8600
18973,11148
10252,4826
15418,9492
17287,4770
2596,13374
18347,301745
16260,175340
9883,4142
10874,19099
10069,11949
1293,823
11591,11652
19804,308496
5131,217123
350,10184
432,663
19985,1011
14632,9170
8703,291207
9733,13415
2199,11817
8994,6878
9726,9693
11562,25251
8604,8139
9530,8943
7585,6874
14893,39946
14616,5598
16109,29384
6127,14039
14811,15341
8074,12008
3735,4742
9239,218507
9643,18419
14533,316891
5447,8474
1030,15325
4274,92615
2139,177024
15108,6682
1598,489
7753,7015
15007,7158
3790,4832
13670,1553
5700,11371
1615,6127
5292,10209
6651,328833
2826,14898
15349,11268
1417,8275
19918,592
6610,15046
5385,4769
10624,18206
15733,2452
2459,11700
2176,13372
12069,7334
12165,2468
1561,12581
2197,3543
14586,8837
15556,12593
18565,93010
12899,3662
17208,16905
9547,123482
14868,212223
19483,11006
11986,11104
12840,3546
10487,218848
17834,103256
1373,19709
1622,16451
18745,36691
11758,11381
3282,1952
11080,14582
8405,11408
16940,10433
16985,6849
8842,8799
15105,16907
14150,216838
8628,14826
15017,346006
10243,106844
8376,1813
4466,3942
12986,18394
12249,19401
10063,6792
16201,325041
2431,141415
13794,8412
11757,2037
8400,10105
10786,176371
19532,1890
12301,129224
6070,12927
6244,207254
11873,173520
4347,786
5818,310368
14083,11595
12196,3030
949,15792
7415,12234
15780,6127
15384,2487
13889,7125
6574,18406
10545,324402
10254,9574
1668,7285
15177,12761
12541,2845
3714,166858
18469,18185
19373,301926
8625,1928
7663,13208
16594,8119
10495,7946
438,314306
6926,390433
12374,402892
13390,3599
4012,137
9516,2598
17751,7950
4501,130708
5024,95551
4828,17996
5303,20255
10672,7710
14293,10264
10085,5108
6249,343968
8957,97891
8585,16458
18277,4437
7374,87203
18030,10362
10138,29850
10326,115196
13056,245114
18691,3840
4716,17730
8951,11915
9195,11381
19361,15510
2413,143
13171,290378
3784,388572
1672,17285
6320,16868
674,9417
6465,81844
18387,18949
10911,340865
11332,8026
13218,19734
3893,9127
16778,27526
19035,303823
5895,5856
16547,18755
18266,16550
6260,15361
1729,6527
8911,14527
12729,6788
13821,336741
8263,389780
3405,1571
457,10604
3524,576
2321,4232
2350,18755
2474,5019
1080,7953
17823,141392
6111,318257
12666,12304
2177,15177
7573,8986
11644,3566
13409,1381
16792,6567
6659,9657
34,11211
10511,11654
16865,12659
15039,16735
8369,538
7,6197
7368,333646
9188,5891
6233,632
3202,13863
15580,9180
1921,102433
5449,7635
9257,9044
12346,10898
16781,13081
1498,8825
11000,4901
15792,6554
14909,12033
7078,4373
5553,10929
8328,3551
17574,10263
14101,11646
14455,392428
12564,19914
13473,3115
1836,206826
19857,18863
13288,407200
3090,3468
392,10939
19852,39113
13294,19008
3883,15100
4452,221341
13712,177582
9183,10755
7805,2721
7111,11034
1203,9326
276,26347
11641,20287
17479,2516
2785,11200
6454,4347
3525,2325
5294,1019
3991,400925
7445,11571
9782,6631
14639,9936
14648,223026
11198,311117
8305,1509
7553,6874
4063,2140
2735,9596
15141,1456
10218,11484
3138,1150
10091,16991
17980,125583
2014,327545
13300,866
18816,10751
18755,11789
4546,9997
12188,86098
8655,2752
18063,2670
12102,8841
4748,16067
11671,13602
15474,18244
5525,12567
12320,6086
3982,17186
7547,15165
17906,4771
3156,10304
17442,220892
14505,14562
19790,2799
336,2990
2289,140251
826,19936
7857,7655
559,8525
11424,13047
14655,5525
18802,20029
5075,295622
17816,16520
4733,7923
4194,17556
16275,5161
5861,421
846,9309
812,4906
12956,5949
2346,18562
16917,8106
1826,2861
4852,10930
14997,171123
16149,216894
14492,6256
9085,24297
14288,13976
15452,1854
1442,1407
4918,14806
5408,109146
10885,10296
12743,6081
4792,12612
6751,13869
18619,1722
3744,287
13504,15908
10572,14277
18874,15775
5001,7059
10367,2259
3373,8857
1037,11474
3371,784
7477,8374
14852,5403
1914,9118
19047,5667
7214,13868
19845,23045
8614,342820
11722,18438
19434,338822
13459,19224
8243,9303
13345,5712
6328,9899
718,14386
11282,694
8413,19746
1801,47939
1830,11900
2601,17181
15294,612
9140,17225
18187,20396
4037,5928
16568,10834
521,2659
7384,8810
9603,287899
14857,6373
6770,135171
1340,13910
5901,13371
10488,38816
8852,4262
18322,297288
11529,6943
4798,34594
15589,19524
7494,17218
1973,21
8820,3890
2399,217412
15689,14172
17524,20041
14873,17075
1586,9599
2411,10582
1356,17461
17772,24611
7566,19270
4719,14243
9744,12710
8409,2472
20,6337
6817,15400
10995,20193
17556,303912
8680,110293
14221,4352
6642,11379
8727,6438
10867,14031
9967,113659
10865,11801
16995,132715
8112,9813
10340,19835
2397,8819
3916,314797
8923,3445
14088,9997
17832,472
5439,12111
115,10914
19025,3730
13383,2546
12897,134309
4237,2484
4034,16915
791,2426
19811,177739
4869,8106
2043,322129
13610,15951
19719,13641
3971,318070
19244,19750
19431,12984
18025,114417
12148,133843
7008,234184
19940,13161
17738,117156
1854,9618
10906,18889
3921,4847
17621,334
17900,2592
19056,8386
3569,4107
17739,142156
9313,2201
18039,7649
11712,97146
12888,761
13947,35075
11337,15102
7043,10135
6616,6546
2211,17691
15957,134371
4857,14137
5330,20428
18513,1025
8158,3200
7248,233082
2678,3723
4520,17519
7245,142083
18109,20056
4617,13199
9574,18844
2108,17012
18867,15104
18225,5318
17927,434
1984,12414
9138,287616
9052,207792
16121,14001
4399,392898
408,19266
18089,13366
675,6746
15375,14520
2539,168292
10476,9184
13792,15139
6188,99881
17049,670
11360,4731
6894,204712
2705,98721
865,19649
3127,10627
10855,13149
13061,335207
6813,6891
15774,219025
6565,5525
9262,324298
16775,84874
5342,12430
16239,3472
12466,4622
7812,10988
2365,2572
10832,2395
18544,14556
6832,9492
11340,3360
6337,6564
5190,7747
10201,250
649,6133
18959,14537
18299,299184
7774,15454
15572,7208
3827,23987
19298,287132
12718,302430
379,13405
18019,7861
5312,93437
19398,12264
9825,5055
2924,293503
14999,4811
3848,17860
17746,304625
12477,18623
8169,9357
8647,19828
3516,10723
11363,20200
12443,13702
9776,2895
8105,12580
12992,16808
8502,18741
8812,3798
18305,10719
6262,4214
18873,7878
19214,40807
1300,14577
10769,13694
802,2488
14498,38573
10101,15760
4162,3048
7097,16567
1962,29753
1412,38384
15301,15774
11161,10360
15563,6729
17356,17350
6331,584
13438,7188
4233,318569
16960,18005
7026,15116
4171,311529
2620,2189
4243,310643
10186,1296
8434,94422
12625,7456
3553,6958
9062,8151
3999,312880
19931,18259
9912,29885
8336,18650
16413,222525
17142,13613
14766,4108
6983,322
8497,10543
3815,19781
3135,322757
17667,920
12957,10679
19855,7460
18882,14918
14729,3276
15527,15392
6906,287800
9477,4629
16691,740
5893,12028
3060,3924
1288,7596
18270,116049
11925,263
15564,11720
8180,4701
7500,328383
17381,3218
15994,12057
177,5882
18666,12464
11864,18365
17453,15516
10915,17366
3965,11986
13578,13146
10578,288457
8919,16853
6173,10756
18365,9858
11068,175581
10486,128259
19502,207689
19022,10362
3796,8201
12972,10712
18905,286904
9033,206713
4952,8916
4522,15131
13825,12072
1385,4187
5212,2352
3782,13644
2355,15556
16534,16463
4760,2818
17042,10409
10239,1276
10000,16620
12913,497
1265,540
14340,12779
4470,861
11917,15709
13310,10776
3203,7522
12048,2876
8711,10138
17533,2596
4833,6906
11937,18699
9413,250
12220,18029
6167,10229
9102,31368
2849,165819
15439,319609
1469,4631
19676,408282
13798,1080
10242,344039
16366,2143
5613,220426
6116,8733
18462,15468
8003,208236
16661,215874
16014,8535
5581,134644
14599,7625
9939,7830
7928,302661
8034,20131
4336,12673
18616,17005
14907,3529
2692,13479
1266,8914
5543,130902
394,16870
14438,20626
6854,11776
10311,11315
12640,10992
9236,35307
1925,19690
13323,18411
6381,755
18995,10188
3663,14772
17447,19355
12566,205569
8479,19455
5261,17688
3806,1863
11742,2950
6841,9585
19951,10682
5827,12315
15063,11648
10233,9471
16166,2492
15190,5873
19715,1522
2724,13757
8914,19807
15875,84984
18345,47336
7048,7409
14832,18942
935,308304
18963,1096
6736,16211
7698,10999
498,83163
15638,118482
9017,12425
13295,4340
3306,1207
12631,6094
7105,8995
15788,964
10892,14423
3285,166113
19199,123632
11082,9723
18759,16251
8744,15166
19761,15793
14762,211827
1867,4753
10140,11248
5584,3982
9981,330005
1898,20101
4745,7717
15814,305514
4077,11334
14265,703
2099,8237
17222,391
13880,7799
16327,2785
11400,90324
19371,3054
9373,5502
15946,11805
4051,4137
3674,9065
4355,9443
13358,4262
11801,13220
13819,573
18071,17621
1971,5238
6306,13463
6900,830
5494,19200
11481,297123
13416,3059
81,18860
16718,495
7512,8886
2619,22541
8530,11759
15180,7464
11623,336
12149,871
1979,7363
18900,240
15457,8269
3623,10701
2610,15387
18531,1510
6889,15243
11018,16265
16321,104209
18441,3257
19714,224619
10750,17125
976,14712
19326,8782
2672,14362
7092,5619
8136,19054
6924,5542
13280,10598
7792,13934
14751,7035
11361,132176
18234,2319
17885,14549
8719,6525
4825,337228
2884,20043
13093,17609
2121,9913
14535,4244
12752,15133
17822,19955
15053,84203
15836,126738
14099,293825
17086,232670
4122,83576
5486,11450
10569,11421
17495,9960
12034,111485
1494,9623
608,5161
13101,96134
3119,12804
10517,2348
15248,18103
15187,5783
19469,827
18103,11970
3348,13109
7135,5275
7811,292179
4070,7582
12831,3205
13392,10049
7571,20239
8235,110032
6884,2025
9611,2624
3020,18302
9796,13906
4463,300243
7459,13379
17776,17103
19460,787
11407,296054
7360,17308
16851,4460
13176,8257
16897,13857
16021,17997
518,2296
12071,9224
12241,4673
7158,10310
7483,16324
17456,236601
12207,4215
15453,778
12617,12820
18617,9258
18241,14320
1943,11825
5842,18871
18401,222967
19894,15882
6582,12776
8743,338543
275,20062
14086,15108
17117,4839
3402,16821
15166,3458
3241,37034
13325,12809
16,18587
11999,220495
15665,15232
3526,216966
1137,18392
8929,497
12839,13081
10768,19048
15660,167221
593,9632
2269,306267
15249,20038
8937,17332
13919,184680
9095,5040
13966,16484
13189,6891
16117,292435
805,15064
15635,3422
4206,517
8199,6699
3229,27283
9308,433
5909,322653
12226,3833
16176,10701
14123,17722
15756,2515
17318,707
16419,28935
15040,404095
18655,2282
12033,1343
5417,14221
2778,29857
11346,10917
16054,17894
17304,9960
10898,3432
9730,516
17167,132817
14416,137
4979,5360
8559,73
4506,345119
15157,15098
5729,7543
17644,20428
17174,1645
19228,17426
759,16529
6825,2630
19008,220241
3575,11296
16156,10234
3583,6016
16189,16029
79,17213
19428,6117
6856,324456
16731,5442
4425,1291
4743,6886
12800,453
3276,4572
12613,9047
6446,37695
15569,7079
5233,1808
19971,18779
5649,17995
10075,13388
11180,139641
11924,113822
16386,98789
19338,14969
1260,2286
3989,16966
16596,294994
7831,11120
8676,5794
10949,7256
9038,7517
7990,17844
16554,2298
2263,106660
5993,1416
13946,175503
10253,213185
652,12691
17010,15246
17715,13663
182,96347
8876,2828
14920,176229
11201,13370
8523,4986
3828,5817
15287,11086
8592,16002
5393,4028
338,7724
10643,14938
11694,5134
5206,1528
18893,10739
8740,843
15179,19321
12274,9737
7825,12841
16361,13268
19270,406540
18697,8837
13936,4636
229,2429
2659,221742
17942,18576
7921,15674
444,12919
12219,12243
7372,110023
137,13218
13219,331744
18569,325608
18684,7982
14982,15484
11507,3168
16613,8293
2033,1592
3269,13201
2394,3990
15715,307686
10797,2804
10520,17643
13634,13141
6604,13036
16819,10278
15043,9300
6946,1118
403,3718
4282,17626
19485,313154
3871,9840
10890,404101
1375,16610
10681,2245
19554,15277
15859,19776
7721,6910
14471,9543
5115,323202
9840,2065
18222,168647
2739,299246
4407,5701
13923,1657
5625,15259
6682,1228
18464,99925
13642,315659
17937,11778
15440,20089
16074,16849
15050,8249
14916,13475
7140,19746
7710,124911
3944,3381
18752,3322
16145,343058
18466,6975
3014,20265
10055,9540
4942,287042
16012,16980
7383,136540
13802,6208
16821,12541
1211,324012
213,16599
10710,380
2059,10952
4634,20023
7429,9436
312,235351
16741,2711
6788,3479
6089,16802
17237,15781
5829,406820
11299,16956
18653,93390
14001,13501
4197,17763
4969,13985
11902,12791
9493,403284
6229,11445
18337,397493
3196,14955
6126,1935
11146,20088
12577,213306
18507,527
7816,10794
8990,25168
15123,4624
8741,10442
3072,288021
14324,18896
17628,6766
15014,6993
16975,112747
1641,135533
7631,6158
7868,289569
9610,9481
19844,259
19406,297069
12925,1461
10684,3193
3590,7321
4099,576
14261,11154
13286,16722
2086,183578
17119,8829
16969,9318
10670,84037
8509,15204
9974,6441
410,130927
2791,7536
18916,6779
18673,1304
19685,4610
6569,32375
5659,4388
8902,19549
5624,1924
9261,6215
9628,2356
8053,16997
1408,325286
217,1705
775,10012
5888,9360
10524,11795
12574,223404
14231,10177
9678,292860
15237,1880
12700,13158
17144,11196
940,15027
6796,16655
18324,8178
18762,3135
19557,39188
12976,130332
11609,5935
19789,44618
16254,90170
4536,1511
8068,7597
17710,10717
603,5242
18579,402515
4328,17559
6471,630
19595,15613
10675,4562
16863,7423
10177,16893
4333,9939
17039,22535
664,841
13828,3718
4953,170426
10864,10461
14510,1830
19038,12124
19000,98365
4911,13261
2583,9019
15210,31683
19579,10620
8241,329652
13130,19949
922,1604
4961,11067
19801,258847
760,20000
6632,15575
9707,13569
308,15321
6219,9931
6323,8957
15615,19389
8519,15352
3280,2867
2393,2661
1935,8997
2463,2846
19114,287698
14500,306259
4758,3492
2338,5561
16163,2879
11179,1739
14695,1099
4865,5236
10364,18613
440,112175
6928,15412
11081,290220
9255,337529
12660,82963
1831,291220
14927,5387
19594,12806
2979,19724
10685,290834
6247,6111
17882,18802
4753,8484
2244,10246
17769,135489
7441,19312
1930,14999
9107,20272
9570,10898
11763,19306
10573,11019
7682,7194
9032,17910
5838,310911
9609,15856
35,286328
14194,20219
13468,9340
1960,6982
14414,10377
18664,301244
10560,119848
8407,4705
18591,19158
17530,13981
19862,16305
10122,14298
17716,19308
15227,4416
15002,13091
10541,10918
16998,6459
7772,17738
14325,11484
329,13831
14198,9216
7219,1368
15888,340303
13717,5120
7531,294515
10795,103535
4433,2037
6364,14045
9035,15725
2837,212592
1571,14605
18982,4701
18483,11089
11440,4872
12177,3880
13309,2206
3801,11773
15553,397318
1151,6817
14328,10400
19787,17874
12252,16632
4267,6267
8569,13829
8801,19782
17724,19578
5846,18392
12560,330679
1477,1583
6,16014
587,6100
9983,19977
13536,95093
13273,295
19506,316548
10490,10536
17082,302458
15768,11793
10438,5999
16267,311638
9658,14000
19780,12771
2171,18679
14108,639
17529,3511
7020,7895
17995,875
8599,14663
1879,6117
7903,87903
6496,17577
17611,290979
725,2869
10861,5839
6246,12544
15747,15321
16004,299180
6359,15082
3669,299759
6085,801
14185,75
19374,1969
13842,16273
12174,5319
3130,15030
5865,8901
10321,18985
19195,14425
2569,14476
13693,76
8570,11743
4661,6443
19618,8802
12254,27295
3704,12940
11338,106181
5966,15313
772,16945
7961,2664
14579,1108
6524,115087
16676,1583
15754,15990
9480,18118
18953,10783
7872,19221
18274,17446
19592,5550
18710,4038
16945,4736
8771,13922
15,5118
19249,9293
3366,5400
12705,7142
15129,127012
17576,15302
18886,15136
16287,228614
5856,11499
8347,4460
16835,9699
10600,13151
4687,21534
5081,9385
15812,342275
19167,7494
10170,194547
15969,348
10474,2060
4785,16245
19462,8792
10421,10967
19632,10901
3779,175483
18601,11494
19204,212169
6125,3993
5155,18475
13640,19639
15742,221832
6345,16898
18067,7996
2606,13848
11921,305161
3117,14356
19659,16957
7468,3885
18228,6385
6886,4280
1398,9248
16524,15677
9693,12142
7141,6836
19368,210170
18764,6269
12696,2088
5069,10079
372,4599
10405,7857
12180,785
10759,89055
4008,17628
15668,13801
4888,259
4834,12458
6966,39727
5593,84197
7032,16845
9212,27913
5510,7012
15359,18241
17598,10176
11950,405214
18170,11285
11715,12724
18929,36539
12732,3771
12650,16904
13563,18412
9735,84411
2151,15879
5179,4553
3910,16232
16762,3875
15292,321408
11272,309831
7913,136655
17696,340094
18891,305262
19001,5509
3110,11863
14932,18514
1195,7920
10232,290543
767,182233
12556,19826
16610,20111
17411,295637
10853,114345
9065,2159
15189,42522
15659,1446
19395,4601
15799,345629
19155,4984
104,329297
13514,219373
19734,3801
8040,2705
4973,3978
15602,325494
1131,14310
10039,11855
7983,291237
11699,3756
18722,3750
7375,181003
6480,17914
6819,9741
14801,286146
10143,327604
16067,213169
10847,293656
2259,6311
1344,3458
4301,303677
18859,5373
9848,405325
7943,293664
15576,17882
10093,14274
6771,13334
8882,16245
19694,338685
12791,107520
17818,8522
13523,9204
15852,403018
17951,1256
18133,13626
11039,17007
9205,19779
2320,391129
2562,10530
10223,213321
10284,9439
13240,19657
11027,11235
14409,11355
3731,17226
16828,5837
3228,8200
10575,11794
6211,16481
16055,20345
250,13914
17712,15214
6589,18968
13956,19860
11190,5338
16269,12955
15677,16714
9587,14994
12690,332312
15172,3610
14594,287458
4858,16048
11949,4955
3093,4919
16354,11835
16641,12670
1592,6857
16335,11096
16915,9147
1524,13974
13094,16857
19059,2087
6556,13510
10185,14880
14091,5926
6084,6099
10006,206302
65,9092
18470,16487
6128,18073
10982,7130
2363,137619
14854,5294
12435,227487
9429,7262
9142,11242
16876,9430
9536,286672
1699,10067
1023,10990
11323,18525
1192,627
7159,18004
6773,6097
19218,11805
14467,20394
2377,10937
3275,126740
6744,11149
13428,7908
425,20160
1564,14381
11041,120048
12837,2495
8396,343942
11649,1811
11826,1938
18597,15043
5799,6283
6252,89837
15821,2980
8791,3960
19691,16337
3139,88860
2904,16621
6275,4271
18249,291213
5638,25248
16961,14363
8667,13139
2782,4490
13506,287129
19972,860
1035,7375
16356,4854
16040,13234
14155,16594
2527,403833
4528,4176
4759,9227
1167,2428
8543,439
12978,2568
146,14948
15838,11692
981,6756
15512,167446
15725,11374
6567,19956
15579,290224
9030,2958
7056,12506
2626,2091
10998,18917
9288,16211
17904,5234
12001,6494
8265,17188
627,8393
12915,19999
9130,5693
1923,13625
4636,95590
19349,331696
1480,7509
19435,8475
525,5979
17826,14787
2605,11399
6368,126406
6010,303
11097,12655
9276,12663
3097,2161
12454,2110
17391,12450
2312,5534
13321,4401
15701,17887
7154,13151
13606,131110
16258,14277
2162,11150
15005,2467
16617,142
2116,11817
17764,331787
1098,881
14781,129210
4915,12695
16972,5744
6793,3637
6017,17284
6404,6208
12311,4962
11769,8201
1236,18141
13000,23661
19154,4162
16780,1439
12651,15247
10146,15739
4568,2957
10808,122904
13021,10317
1968,103563
13858,2252
13899,20367
7365,503
15077,403241
16559,16273
5571,207323
12618,17817
17964,127018
17779,8520
3814,126329
16931,7291
15825,11984
779,26961
7091,2777
3411,14635
2807,2366
18050,7298
17153,222976
15326,6359
1616,10580
9591,30685
2781,16937
4985,12214
2794,676
19175,18915
18076,1377
9558,6319
10113,12886
11007,1014
15379,28284
8301,20182
17854,17623
18681,7437
6676,331564
13205,17959
14707,329872
19937,8898
18808,17646
